,Request #,Date / Time Opened,Contact Type,Preferred Language,Closed When Created,Address,City,Council District,ZIP,Latitude,Longitude,Mapped Location
4680,386565,06/08/2020 02:54:59 PM,,,False,714 Fesslers Ln,NASHVILLE,17.0,37210.0,36.141290000000005,-86.74494,"(36.14129, -86.74494)"
4681,416674,07/15/2020 01:07:19 PM,,,False,200 E Webster St,MADISON,7.0,37115.0,36.251153,-86.71664240000001,"(36.251153, -86.7166424)"
4682,417330,07/15/2020 07:21:46 PM,,,False,2201 Murphy Ave,NASHVILLE,21.0,37203.0,36.154323911603214,-86.80612320419003,"(36.154323911603214, -86.80612320419003)"
4683,442840,08/11/2020 09:03:32 PM,,,False,6410 Charlotte Pike,NASHVILLE,20.0,37209.0,36.14354731159861,-86.87421594999998,"(36.14354731159861, -86.87421594999998)"
4684,398456,06/23/2020 02:16:30 PM,,,False,944 Richards Rd,ANTIOCH,28.0,37013.0,36.06873,-86.68271,"(36.06873, -86.68271)"
4685,398918,06/23/2020 07:41:13 PM,,,False,210 Franklin Rd,,,,36.031940000000006,-86.78743,"(36.03194, -86.78743)"
4686,386005,06/06/2020 01:32:49 PM,,,False,318 Harding Pl,NASHVILLE,13.0,37211.0,36.087393,-86.6934256,"(36.087393, -86.6934256)"
4687,490368,10/28/2020 05:32:35 PM,,,False,515 Bell Rd,ANTIOCH,32.0,37013.0,36.07112120000001,-86.6370555,"(36.0711212, -86.6370555)"
4688,412694,07/10/2020 01:22:36 AM,,,False,8163 Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.079694599999996,-86.94553370000001,"(36.0796946, -86.9455337)"
4689,481966,10/16/2020 03:32:37 AM,,,False,7097 Old Harding Pike,NASHVILLE,34.0,37221.0,36.0727307,-86.92496400000002,"(36.0727307, -86.92496400000002)"
4690,394015,06/17/2020 01:08:23 PM,,,False,7102 Charlotte Pike,NASHVILLE,35.0,37209.0,36.1283157,-86.90788669999998,"(36.1283157, -86.90788669999999)"
4691,443015,08/12/2020 03:04:20 AM,,,False,3 City Ave,NASHVILLE,21.0,37209.0,36.15211296160231,-86.8201771932541,"(36.152112961602306, -86.8201771932541)"
4692,386738,06/08/2020 04:33:41 PM,,,False,545 Cool Springs Blvd,,,,35.949740000000006,-86.82148000000001,"(35.94974, -86.82148)"
4693,386273,06/08/2020 12:11:27 AM,,,False,1522 Demonbreun St,NASHVILLE,19.0,37203.0,36.1530528,-86.79032219999998,"(36.1530528, -86.79032219999999)"
4694,438479,08/05/2020 07:12:05 PM,,,False,660 Myatt Dr,MADISON,10.0,37115.0,36.29246,-86.69624,"(36.29246, -86.69624)"
4695,438380,08/05/2020 06:01:57 PM,,,False,5214 Maryland Way,,,,36.03622581155307,-86.807592,"(36.03622581155306, -86.807592)"
4696,442775,08/11/2020 08:23:41 PM,,,False,3012 Gallatin Pike,NASHVILLE,7.0,37216.0,36.20410029999999,-86.7377976,"(36.2041003, -86.7377976)"
4697,399096,06/23/2020 10:04:07 PM,,,False,6000 Pasquo Rd,NASHVILLE,35.0,37221.0,36.02915529999999,-86.96867490000001,"(36.0291553, -86.9686749)"
4698,399157,06/24/2020 01:30:10 AM,,,False,1155 Bell Rd,ANTIOCH,32.0,37013.0,36.046387100000004,-86.6663027,"(36.0463871, -86.6663027)"
4699,386569,06/08/2020 02:56:05 PM,,,False,61 E Thompson Ln,NASHVILLE,16.0,37211.0,36.11068,-86.72617,"(36.11068, -86.72617)"
4700,412480,07/09/2020 08:57:50 PM,,,False,7665 Hwy 70 S,NASHVILLE,22.0,37221.0,36.07667,-86.95402,"(36.07667, -86.95402)"
4701,411990,07/09/2020 03:41:49 PM,,,False,3410 Gallatin Pike,NASHVILLE,7.0,37216.0,36.210654600000005,-86.7332548,"(36.2106546, -86.7332548)"
4702,394461,06/17/2020 05:24:19 PM,,,False,718 Thompson Ln,NASHVILLE,17.0,37204.0,36.112346,-86.76480029999998,"(36.112346, -86.76480029999999)"
4703,412485,07/09/2020 09:01:48 PM,,,False,5545 Edmondson Pike,NASHVILLE,4.0,37211.0,36.04193804997475,-86.74617447463581,"(36.04193804997476, -86.74617447463581)"
4704,386657,06/08/2020 03:48:50 PM,,,False,7090 Charlotte Pike,NASHVILLE,35.0,37209.0,36.128979,-86.90742759999998,"(36.128979, -86.90742759999999)"
4705,386884,06/08/2020 06:09:15 PM,,,False,8224 TN-100,NASHVILLE,35.0,37221.0,36.04295,-86.9599,"(36.04295, -86.9599)"
4706,398514,06/23/2020 03:10:40 PM,,,False,1439 Robinson Rd,OLD HICKORY,11.0,37138.0,36.25635,-86.65361999999999,"(36.25635, -86.65362)"
4707,386277,06/08/2020 12:36:09 AM,,,False,6718 US-41A,BRENTWOOD,31.0,37027.0,35.99792876153682,-86.69065009325406,"(35.99792876153682, -86.69065009325408)"
4708,386050,06/06/2020 04:44:54 PM,,,False,219 US-70,NASHVILLE,19.0,37201.0,36.1614806624821,-86.77577695976507,"(36.1614806624821, -86.77577695976508)"
4709,387133,06/08/2020 09:16:11 PM,,,False,2016 Ed Temple Blvd,NASHVILLE,21.0,37208.0,36.1869629,-86.8215788,"(36.1869629, -86.8215788)"
4710,411997,07/09/2020 03:45:43 PM,,,False,500 Pima Rd,MADISON,8.0,37115.0,36.26618,-86.7195,"(36.26618, -86.7195)"
4711,394828,06/17/2020 09:35:46 PM,,,False,1622 Church St,NASHVILLE,21.0,37203.0,36.1563838,-86.79516690000001,"(36.1563838, -86.7951669)"
4712,394005,06/17/2020 01:04:25 PM,,,False,7034 Charlotte Pike,NASHVILLE,35.0,37209.0,36.128972499999996,-86.905936,"(36.1289725, -86.905936)"
4713,412177,07/09/2020 05:33:06 PM,,,False,5100 Centennial Blvd,NASHVILLE,20.0,37209.0,36.162990848163055,-86.84951883477234,"(36.162990848163055, -86.84951883477234)"
4714,394669,06/17/2020 07:33:05 PM,,,False,406 21st Ave S,NASHVILLE,19.0,37203.0,36.146640000000005,-86.79914000000001,"(36.14664, -86.79914)"
4715,399139,06/24/2020 12:23:55 AM,,,False,2645 8th Ave S,NASHVILLE,17.0,37204.0,36.1190184,-86.7752761,"(36.1190184, -86.7752761)"
4716,412271,07/09/2020 06:26:56 PM,,,False,5651 Frist Blvd,HERMITAGE,14.0,37076.0,36.1767182,-86.6083281,"(36.1767182, -86.6083281)"
4717,411808,07/09/2020 02:17:59 PM,,,False,4502 Murphy Rd,NASHVILLE,24.0,37209.0,36.141262,-86.84091670000001,"(36.141262, -86.8409167)"
4718,386140,06/07/2020 02:55:55 AM,,,False,726 Mcferrin Ave,NASHVILLE,5.0,37206.0,36.184062700000005,-86.75485619999998,"(36.1840627, -86.75485619999999)"
4719,395886,06/18/2020 09:56:33 PM,,,False,333 Gallatin Pike N,MADISON,8.0,37115.0,36.26504659999999,-86.71190969999998,"(36.26504659999999, -86.71190969999999)"
4720,395896,06/18/2020 10:36:43 PM,,,False,4109 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.101915600000005,-86.8181309,"(36.1019156, -86.8181309)"
4721,469824,09/23/2020 09:00:48 PM,,,False,7250 Eastgate Blvd,,,,36.18439,-86.4216,"(36.18439, -86.4216)"
4722,412317,07/09/2020 07:04:40 PM,,,False,1 Public Sq,NASHVILLE,19.0,37201.0,36.1672616,-86.7784762,"(36.1672616, -86.7784762)"
4723,398913,06/23/2020 07:38:05 PM,,,False,1008 Nelson Merry St,NASHVILLE,19.0,37203.0,36.16425460000001,-86.79044499999998,"(36.16425460000001, -86.79044499999999)"
4724,398451,06/23/2020 02:13:51 PM,,,False,7200 Whites Creek Pike,JOELTON,1.0,37080.0,36.318823200000004,-86.8660625,"(36.3188232, -86.8660625)"
4725,386071,06/06/2020 07:09:13 PM,,,False,535 Main St,NASHVILLE,5.0,37206.0,36.1739714,-86.76324129999998,"(36.1739714, -86.76324129999999)"
4726,386306,06/08/2020 04:06:09 AM,,,False,3078 Sidco Dr,NASHVILLE,16.0,37204.0,36.0961155,-86.7563291,"(36.0961155, -86.7563291)"
4727,395208,06/18/2020 03:08:04 PM,,,False,945 Allen Rd,NASHVILLE,15.0,37214.0,36.150221811601455,-86.66578749325409,"(36.15022181160145, -86.6657874932541)"
4728,417538,07/15/2020 09:33:04 PM,,,False,Willow Brook Dr,NASHVILLE,16.0,37211.0,36.109809999999996,-86.72516,"(36.10981, -86.72516)"
4729,430259,07/29/2020 12:59:20 PM,,,False,240 N 1st St,NASHVILLE,5.0,37213.0,36.17656581161264,-86.77509175000002,"(36.17656581161264, -86.77509175000002)"
4730,386448,06/08/2020 02:01:42 PM,,,False,1530 Antioch Pike,ANTIOCH,28.0,37013.0,36.078439411570976,-86.68272489325409,"(36.07843941157098, -86.68272489325409)"
4731,387113,06/08/2020 09:03:14 PM,,,False,15545 Old Hickory Blvd,NASHVILLE,4.0,37211.0,36.03944169999999,-86.74163279999998,"(36.03944169999999, -86.74163279999999)"
4732,412826,07/10/2020 01:09:35 PM,,,False,2223 Whites Creek Pike,NASHVILLE,2.0,37207.0,36.20941,-86.79256,"(36.20941, -86.79256)"
4733,412367,07/09/2020 07:40:44 PM,,,False,7604 Hwy 70 S,NASHVILLE,22.0,37221.0,36.0784993,-86.9454214,"(36.0784993, -86.9454214)"
4734,395920,06/18/2020 11:49:34 PM,,,False,7201 Cockrill Bend Blvd,NASHVILLE,20.0,37209.0,36.1681662,-86.88771070000001,"(36.1681662, -86.8877107)"
4735,386134,06/07/2020 02:10:33 AM,,,False,2400 Music Valley Dr,NASHVILLE,15.0,37214.0,36.2175707,-86.69674090000001,"(36.2175707, -86.6967409)"
4736,386268,06/07/2020 11:41:07 PM,,,False,105 Broadway,NASHVILLE,19.0,37201.0,36.161938899999996,-86.7745444,"(36.1619389, -86.7745444)"
4737,418871,07/17/2020 03:58:26 AM,,,False,1200 Donelson Ave,OLD HICKORY,11.0,37138.0,36.264299,-86.651095,"(36.264299, -86.651095)"
4738,412420,07/09/2020 08:14:50 PM,,,False,5837 Nolensville Pike,NASHVILLE,4.0,37211.0,36.039464561554425,-86.71372405,"(36.039464561554425, -86.71372405)"
4739,438245,08/05/2020 04:18:16 PM,,,False,5315 Nolensville Pike,NASHVILLE,27.0,37211.0,36.05275,-86.71546,"(36.05275, -86.71546)"
4740,418769,07/16/2020 10:44:48 PM,,,False,2001 Lakeshore Dr,OLD HICKORY,11.0,37138.0,36.251841543320985,-86.63895467291769,"(36.251841543320985, -86.63895467291769)"
4741,413063,07/10/2020 02:57:39 PM,,,False,3900 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.105909999999994,-86.81344,"(36.10591, -86.81344)"
4742,417203,07/15/2020 05:55:46 PM,,,False,2 Dell Pkwy,NASHVILLE,13.0,37217.0,36.106970000000004,-86.67989,"(36.10697, -86.67989)"
4743,403810,06/30/2020 12:57:55 PM,,,False,2223 TN-6,NASHVILLE,17.0,37204.0,36.12894256159243,-86.77828440674591,"(36.12894256159243, -86.77828440674591)"
4744,395793,06/18/2020 08:41:26 PM,,,False,2535 Powell Ave,NASHVILLE,16.0,37204.0,36.106672446317965,-86.76650384431915,"(36.106672446317965, -86.76650384431915)"
4745,439676,08/06/2020 09:47:34 PM,,,False,7691 Hwy 70 S,NASHVILLE,22.0,37221.0,36.079608,-86.95434770000001,"(36.079608, -86.9543477)"
4746,417303,07/15/2020 07:04:30 PM,,,False,801 Vantage Way,NASHVILLE,2.0,37228.0,36.1905495,-86.79936009999999,"(36.1905495, -86.7993601)"
4747,386745,06/08/2020 04:38:15 PM,,,False,5805 Nolensville Pike,NASHVILLE,4.0,37211.0,36.04443,-86.71401,"(36.04443, -86.71401)"
4748,442659,08/11/2020 06:43:43 PM,,,False,,,,,,,
4749,386697,06/08/2020 04:09:21 PM,,,False,3813 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.106840000000005,-86.81424,"(36.10684, -86.81424)"
4750,418853,07/17/2020 02:34:28 AM,,,False,6317 Charlotte Pike,NASHVILLE,20.0,37209.0,36.14494511159921,-86.87160628216797,"(36.144945111599206, -86.87160628216797)"
4751,398593,06/23/2020 04:07:37 PM,,,False,301 E Thompson Ln,NASHVILLE,16.0,37211.0,36.12583629999999,-86.7138918,"(36.12583629999999, -86.7138918)"
4752,399115,06/23/2020 10:38:00 PM,,,False,2817 West End Ave,NASHVILLE,18.0,37203.0,36.14382921159876,-86.81237389999998,"(36.14382921159876, -86.81237389999998)"
4753,399119,06/23/2020 10:45:14 PM,,,False,5709 Edmondson Pike,NASHVILLE,4.0,37211.0,36.038985600000004,-86.74397499999998,"(36.0389856, -86.74397499999999)"
4754,399129,06/23/2020 11:53:12 PM,,,False,5081 TN-265,HERMITAGE,14.0,37076.0,36.18938401694844,-86.61529027295002,"(36.18938401694844, -86.61529027295002)"
4755,399284,06/24/2020 01:39:14 PM,,,False,5231 Old Hickory Blvd,HERMITAGE,14.0,37076.0,36.18732,-86.6145,"(36.18732, -86.6145)"
4756,386141,06/07/2020 03:04:41 AM,,,False,3248 Blackwood Dr,NASHVILLE,13.0,37214.0,36.152039861602205,-86.62743409999999,"(36.1520398616022, -86.62743409999999)"
4757,412343,07/09/2020 07:27:04 PM,,,False,2800 Opryland Dr,NASHVILLE,15.0,37214.0,36.21250876162794,-86.69605759325407,"(36.212508761627944, -86.69605759325408)"
4758,412110,07/09/2020 04:48:31 PM,,,False,2618 Brick Church Pike,NASHVILLE,2.0,37207.0,36.21609,-86.7805,"(36.21609, -86.7805)"
4759,386822,06/08/2020 05:24:16 PM,,,False,6410 Charlotte Pike,NASHVILLE,20.0,37209.0,36.143712,-86.874297,"(36.143712, -86.874297)"
4760,412729,07/10/2020 03:35:41 AM,,,False,4491 Lebanon Pike,HERMITAGE,11.0,37076.0,36.21515170000001,-86.5984682,"(36.2151517, -86.5984682)"
4761,429082,07/28/2020 02:43:18 PM,,,False,3205 Whites Creek Pike,NASHVILLE,3.0,37207.0,36.232722661636565,-86.81432079999998,"(36.23272266163656, -86.81432079999999)"
4762,442343,08/11/2020 03:11:03 PM,,,False,Cane Ridge,ANTIOCH,31.0,37013.0,36.0178175,-86.67086690000001,"(36.0178175, -86.6708669)"
4763,412344,07/09/2020 07:27:09 PM,,,False,421 Ocala Dr,NASHVILLE,27.0,37211.0,36.04979141155882,-86.71676479999998,"(36.04979141155882, -86.71676479999999)"
4764,442509,08/11/2020 04:55:47 PM,,,False,6702 Charlotte Pike,NASHVILLE,20.0,37209.0,36.136720000000004,-86.88511,"(36.13672, -86.88511)"
4765,416711,07/15/2020 01:30:55 PM,,,False,4487 Post Pl,NASHVILLE,24.0,37205.0,36.13049,-86.84904,"(36.13049, -86.84904)"
4766,416864,07/15/2020 02:48:03 PM,,,False,800 Monroe St,NASHVILLE,19.0,37208.0,36.17538581161213,-86.7931950067459,"(36.175385811612124, -86.7931950067459)"
4767,426698,07/25/2020 08:22:27 PM,,,False,707 18th Ave N,NASHVILLE,19.0,37203.0,36.150921138274285,-86.79494908769684,"(36.15092113827428, -86.79494908769685)"
4768,386227,06/07/2020 07:55:10 PM,,,False,1 Public Sq,NASHVILLE,19.0,37201.0,36.1672616,-86.7784762,"(36.1672616, -86.7784762)"
4769,412588,07/09/2020 09:47:56 PM,,,False,5106 Old Hickory Blvd,NASHVILLE,1.0,37218.0,36.21219,-86.92000999999999,"(36.21219, -86.92001)"
4770,395971,06/19/2020 03:46:55 AM,,,False,5106 Old Hickory Blvd,NASHVILLE,1.0,37218.0,36.2121805116278,-86.91999600674593,"(36.2121805116278, -86.91999600674592)"
4771,395862,06/18/2020 09:33:30 PM,,,False,131 Opry Mills Dr,NASHVILLE,15.0,37214.0,36.20445496162452,-86.69322409325409,"(36.20445496162452, -86.69322409325409)"
4772,395210,06/18/2020 03:09:40 PM,,,False,1516 Demonbreun St,NASHVILLE,19.0,37203.0,36.15308341160267,-86.78990035000002,"(36.15308341160267, -86.78990035000002)"
4773,430626,07/29/2020 03:01:55 PM,,,False,1 Public Sq,NASHVILLE,19.0,37201.0,36.1672616,-86.7784762,"(36.1672616, -86.7784762)"
4774,403482,06/29/2020 08:06:34 PM,,,False,3758 Nolensville Pike,NASHVILLE,26.0,37211.0,36.0902874,-86.73231439999998,"(36.0902874, -86.73231439999999)"
4775,395204,06/18/2020 03:05:33 PM,,,False,333 Swinging Bridge Rd,OLD HICKORY,11.0,37138.0,36.27186620000001,-86.66309559999998,"(36.27186620000001, -86.66309559999999)"
4776,386020,06/06/2020 02:32:45 PM,,,False,7th Ave N & Commerce St,NASHVILLE,19.0,37203.0,36.1607792,-86.78176289999998,"(36.1607792, -86.78176289999999)"
4777,395923,06/19/2020 12:10:04 AM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.1607689,-86.77821,"(36.1607689, -86.77821)"
4778,413506,07/10/2020 08:00:49 PM,,,False,5404 Charlotte Ave,NASHVILLE,24.0,37209.0,36.1521777,-86.85383420000001,"(36.1521777, -86.8538342)"
4779,413542,07/10/2020 08:26:01 PM,,,False,1308 McGavock Pk,NASHVILLE,7.0,37216.0,36.2043859,-86.72479940000001,"(36.2043859, -86.7247994)"
4780,395444,06/18/2020 05:16:11 PM,,,False,718 Thompson Ln,NASHVILLE,17.0,37204.0,36.1128643,-86.76499390000001,"(36.1128643, -86.7649939)"
4781,399066,06/23/2020 09:20:14 PM,,,False,1214 Church St,NASHVILLE,19.0,37246.0,36.159321899999995,-86.7906057,"(36.1593219, -86.7906057)"
4782,385853,06/05/2020 11:19:25 PM,,,False,650 Colice Jeanne Rd,NASHVILLE,22.0,37221.0,36.072446951709814,-86.9335450977087,"(36.07244695170981, -86.9335450977087)"
4783,413205,07/10/2020 04:14:34 PM,,,False,310 Church St,NASHVILLE,19.0,37201.0,36.1641691,-86.77819190000001,"(36.1641691, -86.7781919)"
4784,438430,08/05/2020 06:41:12 PM,,,False,2112 Charlotte Ave,NASHVILLE,21.0,37203.0,36.156598222366426,-86.80717611776012,"(36.15659822236643, -86.80717611776012)"
4785,437950,08/05/2020 01:13:31 PM,,,False,299101 US-41,NASHVILLE,19.0,37201.0,36.16726161160868,-86.77847619999999,"(36.16726161160868, -86.77847619999999)"
4786,394045,06/17/2020 01:17:55 PM,,,False,6614 Charlotte Pike,NASHVILLE,20.0,37209.0,36.140176200000006,-86.88294959999999,"(36.1401762, -86.8829496)"
4787,442929,08/11/2020 10:48:06 PM,,,False,4491 Lebanon Pike,HERMITAGE,11.0,37076.0,36.21515170000001,-86.5984682,"(36.2151517, -86.5984682)"
4788,386155,06/07/2020 01:08:10 PM,,,False,2540 Lebanon Pike,NASHVILLE,15.0,37214.0,36.1700534,-86.6763771,"(36.1700534, -86.6763771)"
4789,386639,06/08/2020 03:34:50 PM,,,False,636 Old Hickory Blvd,NASHVILLE,22.0,37209.0,36.11371,-86.92159000000001,"(36.11371, -86.92159)"
4790,438586,08/05/2020 08:23:17 PM,,,False,6399 Charlotte Ave,NASHVILLE,20.0,37209.0,36.1440787,-86.8723825,"(36.1440787, -86.8723825)"
4791,442352,08/11/2020 03:17:37 PM,,,False,E Thompson Ln,NASHVILLE,16.0,37211.0,36.11724,-86.71906,"(36.11724, -86.71906)"
4792,442602,08/11/2020 05:58:56 PM,,,False,4810 TN-96,,,,35.86847405882077,-86.71196462149959,"(35.86847405882077, -86.7119646214996)"
4793,398351,06/23/2020 01:01:19 PM,,,False,4306 Harding Pike,NASHVILLE,24.0,37205.0,36.12761131159183,-86.84540975,"(36.12761131159183, -86.84540975)"
4794,378420,05/28/2020 02:59:13 PM,,,False,2312 Dickerson Pike,NASHVILLE,5.0,37207.0,36.2081,-86.76817,"(36.2081, -86.76817)"
4795,395890,06/18/2020 10:00:58 PM,,,False,61 E Thompson Ln,NASHVILLE,16.0,37211.0,36.110684899999995,-86.72617120000001,"(36.1106849, -86.7261712)"
4796,378413,05/28/2020 02:56:09 PM,,,False,154 McGavock Pk,NASHVILLE,15.0,37214.0,36.170643299999995,-86.6801122,"(36.1706433, -86.6801122)"
4797,378570,05/28/2020 04:12:34 PM,,,False,919 Conference Dr #5,GOODLETTSVILLE,10.0,37072.0,36.323002,-86.7006725,"(36.323002, -86.7006725)"
4798,386440,06/08/2020 01:54:56 PM,,,False,222 25th Ave N,NASHVILLE,21.0,37203.0,36.1503,-86.80895,"(36.1503, -86.80895)"
4799,398588,06/23/2020 04:04:53 PM,,,False,61 E Thompson Ln,NASHVILLE,16.0,37211.0,36.109831899999996,-86.72515729999998,"(36.1098319, -86.72515729999999)"
4800,431552,07/29/2020 09:16:55 PM,,,False,605 S 19th St,NASHVILLE,6.0,37206.0,36.1685575,-86.73748719999998,"(36.1685575, -86.73748719999999)"
4801,386392,06/08/2020 01:19:57 PM,,,False,1530 Antioch Pike,ANTIOCH,28.0,37013.0,36.078501200000005,-86.6827088,"(36.0785012, -86.6827088)"
4802,442939,08/11/2020 11:10:10 PM,,,False,241 N 1st St,NASHVILLE,5.0,37213.0,36.1764065,-86.77421640000001,"(36.1764065, -86.7742164)"
4803,378417,05/28/2020 02:57:55 PM,,,False,414 Donelson Pike,NASHVILLE,15.0,37214.0,36.154760100000004,-86.66588949999998,"(36.1547601, -86.66588949999999)"
4804,386704,06/08/2020 04:12:26 PM,,,False,502 W Thompson Ln,NASHVILLE,16.0,37211.0,36.11209,-86.74808,"(36.11209, -86.74808)"
4805,378430,05/28/2020 03:02:14 PM,,,False,,,,,,,
4806,386369,06/08/2020 01:02:46 PM,,,False,2112 Charlotte Ave,NASHVILLE,21.0,37203.0,36.156657,-86.806927,"(36.156657, -86.806927)"
4807,386711,06/08/2020 04:15:49 PM,,,False,2244 Murfreesboro Pike,NASHVILLE,29.0,37217.0,36.08842,-86.64902,"(36.08842, -86.64902)"
4808,378630,05/28/2020 04:43:38 PM,,,False,7679 Hwy 70 S,NASHVILLE,22.0,37221.0,36.0786204,-86.9528832,"(36.0786204, -86.9528832)"
4809,408489,07/06/2020 02:51:14 PM,,,False,3000 West End Ave,NASHVILLE,21.0,37203.0,36.14376521159869,-86.81454530674591,"(36.143765211598684, -86.81454530674591)"
4810,395406,06/18/2020 04:59:41 PM,,,False,1907 Division St,NASHVILLE,19.0,37203.0,36.1498107,-86.79633570000001,"(36.1498107, -86.7963357)"
4811,395973,06/19/2020 03:56:48 AM,,,False,1921 Division St,NASHVILLE,19.0,37203.0,36.14935216160108,-86.79754389325409,"(36.14935216160108, -86.79754389325409)"
4812,378767,05/28/2020 05:59:13 PM,,,False,636 Old Hickory Blvd,NASHVILLE,22.0,37209.0,36.11391,-86.92163000000001,"(36.11391, -86.92163)"
4813,378285,05/28/2020 01:47:46 PM,,,False,10 Lea Ave,NASHVILLE,19.0,37210.0,36.1573524,-86.76987489999998,"(36.1573524, -86.76987489999999)"
4814,412997,07/10/2020 02:25:48 PM,,,False,3901 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.105666,-86.81507289999998,"(36.105666, -86.81507289999999)"
4815,394295,06/17/2020 03:43:32 PM,,,False,17 White Bridge Rd,NASHVILLE,24.0,37205.0,36.12773,-86.85274,"(36.12773, -86.85274)"
4816,394920,06/18/2020 01:31:06 AM,,,False,5430 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.182981614356905,-86.6082198192032,"(36.182981614356905, -86.6082198192032)"
4817,399134,06/24/2020 12:10:17 AM,,,False,33 Peabody St,NASHVILLE,19.0,37210.0,36.1582855,-86.7677573,"(36.1582855, -86.7677573)"
4818,395805,06/18/2020 08:48:39 PM,,,False,1524 Gallatin Ave,NASHVILLE,5.0,37206.0,36.194354100000005,-86.7440075,"(36.1943541, -86.7440075)"
4819,395767,06/18/2020 08:25:29 PM,,,False,5035 Megan Dr,HERMITAGE,12.0,37076.0,36.1544025,-86.58353100000002,"(36.1544025, -86.58353100000001)"
4820,395590,06/18/2020 06:35:29 PM,,,False,314 Wilhagan Rd,NASHVILLE,15.0,37217.0,36.13500541159496,-86.71791090419002,"(36.13500541159496, -86.71791090419003)"
4821,386164,06/07/2020 02:14:07 PM,,,False,3259 Blackwood Dr,NASHVILLE,13.0,37214.0,36.150601027388646,-86.62721788510679,"(36.150601027388646, -86.6272178851068)"
4822,438719,08/05/2020 09:54:38 PM,,,False,4311 Gallatin Pike,NASHVILLE,8.0,37216.0,36.2270715,-86.72582120000001,"(36.2270715, -86.7258212)"
4823,438630,08/05/2020 08:57:57 PM,,,False,709 Rivergate Pkwy,GOODLETTSVILLE,10.0,37072.0,36.304388700000004,-86.7046922,"(36.3043887, -86.7046922)"
4824,395237,06/18/2020 03:23:33 PM,,,False,4027 Lavergne Couchville Pike,ANTIOCH,33.0,37013.0,36.05121,-86.56658,"(36.05121, -86.56658)"
4825,438383,08/05/2020 06:03:08 PM,,,False,1719 21st Ave S,NASHVILLE,18.0,37212.0,36.13681,-86.80105999999999,"(36.13681, -86.80106)"
4826,386247,06/07/2020 09:40:16 PM,,,False,1000 Acorn Dr,NASHVILLE,15.0,37210.0,36.15062229999999,-86.69972419999998,"(36.15062229999999, -86.69972419999999)"
4827,395465,06/18/2020 05:24:17 PM,,,False,330 Franklin Rd,,,,36.02657496154897,-86.78983559325408,"(36.02657496154897, -86.7898355932541)"
4828,413835,07/11/2020 04:58:14 AM,,,False,3901 US-431,NASHVILLE,25.0,37215.0,36.10560443686643,-86.81480341625212,"(36.10560443686643, -86.81480341625213)"
4829,398376,06/23/2020 01:24:16 PM,,,False,3634 Bell Rd,NASHVILLE,13.0,37214.0,36.150170700000004,-86.6258555,"(36.1501707, -86.6258555)"
4830,426804,07/26/2020 12:41:16 AM,,,False,,NASHVILLE,13.0,37217.0,36.12710491159165,-86.71138969325409,"(36.127104911591644, -86.7113896932541)"
4831,398612,06/23/2020 04:18:44 PM,,,False,2105 Lakeshore Dr,OLD HICKORY,11.0,37138.0,36.25084741164431,-86.63953749325407,"(36.25084741164431, -86.63953749325408)"
